CountryCode,SeriesCode,Year,DESCRIPTION
"GRD","IT.NET.USER.ZS","YR2013","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2014","Source and notes: ECTEL,"
"GRD","IT.NET.USER.ZS","YR2015","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2016","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2017","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2018","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2019","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2020","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2021","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2022","Source and notes: ITU estimate.,"
"GRD","IT.NET.USER.ZS","YR2023","Source and notes: ITU estimate.,"
"GRD","SE.PRM.CMPT.ZS","YR2010","UIS Estimation"
"GRD","SH.DYN.MORT","YR1960","Uncertainty bound is 89.7 - 100.6"
"GRD","SH.DYN.MORT","YR1961","Uncertainty bound is 83.4 - 93.6"
"GRD","SH.DYN.MORT","YR1962","Uncertainty bound is 77.1 - 86.3"
"GRD","SH.DYN.MORT","YR1963","Uncertainty bound is 70.9 - 79.5"
"GRD","SH.DYN.MORT","YR1964","Uncertainty bound is 65.3 - 73.2"
"GRD","SH.DYN.MORT","YR1965","Uncertainty bound is 60.3 - 67.8"
"GRD","SH.DYN.MORT","YR1966","Uncertainty bound is 55.9 - 63.4"
"GRD","SH.DYN.MORT","YR1967","Uncertainty bound is 52.3 - 59.7"
"GRD","SH.DYN.MORT","YR1968","Uncertainty bound is 49.3 - 57"
"GRD","SH.DYN.MORT","YR1969","Uncertainty bound is 46.6 - 54.9"
"GRD","SH.DYN.MORT","YR1970","Uncertainty bound is 44.4 - 53.4"
"GRD","SH.DYN.MORT","YR1971","Uncertainty bound is 42.5 - 52.2"
"GRD","SH.DYN.MORT","YR1972","Uncertainty bound is 41 - 51.2"
"GRD","SH.DYN.MORT","YR1973","Uncertainty bound is 39.7 - 50.3"
"GRD","SH.DYN.MORT","YR1974","Uncertainty bound is 38.6 - 49.3"
"GRD","SH.DYN.MORT","YR1975","Uncertainty bound is 37.5 - 48.2"
"GRD","SH.DYN.MORT","YR1976","Uncertainty bound is 36.5 - 47.1"
"GRD","SH.DYN.MORT","YR1977","Uncertainty bound is 35.5 - 45.7"
"GRD","SH.DYN.MORT","YR1978","Uncertainty bound is 34.4 - 44.2"
"GRD","SH.DYN.MORT","YR1979","Uncertainty bound is 33.2 - 42.6"
"GRD","SH.DYN.MORT","YR1980","Uncertainty bound is 31.8 - 40.9"
"GRD","SH.DYN.MORT","YR1981","Uncertainty bound is 30.5 - 39.1"
"GRD","SH.DYN.MORT","YR1982","Uncertainty bound is 29.2 - 37.2"
"GRD","SH.DYN.MORT","YR1983","Uncertainty bound is 28 - 35.2"
"GRD","SH.DYN.MORT","YR1984","Uncertainty bound is 26.9 - 33.3"
"GRD","SH.DYN.MORT","YR1985","Uncertainty bound is 25.8 - 31.4"
"GRD","SH.DYN.MORT","YR1986","Uncertainty bound is 24.8 - 29.7"
"GRD","SH.DYN.MORT","YR1987","Uncertainty bound is 23.8 - 28"
"GRD","SH.DYN.MORT","YR1988","Uncertainty bound is 22.8 - 26.6"
"GRD","SH.DYN.MORT","YR1989","Uncertainty bound is 21.8 - 25.2"
"GRD","SH.DYN.MORT","YR1990","Uncertainty bound is 20.8 - 24.1"
"GRD","SH.DYN.MORT","YR1991","Uncertainty bound is 19.8 - 23"
"GRD","SH.DYN.MORT","YR1992","Uncertainty bound is 18.9 - 22"
"GRD","SH.DYN.MORT","YR1993","Uncertainty bound is 18 - 21"
"GRD","SH.DYN.MORT","YR1994","Uncertainty bound is 17.2 - 20.2"
"GRD","SH.DYN.MORT","YR1995","Uncertainty bound is 16.5 - 19.4"
"GRD","SH.DYN.MORT","YR1996","Uncertainty bound is 15.9 - 18.8"
"GRD","SH.DYN.MORT","YR1997","Uncertainty bound is 15.4 - 18.2"
"GRD","SH.DYN.MORT","YR1998","Uncertainty bound is 14.9 - 17.7"
"GRD","SH.DYN.MORT","YR1999","Uncertainty bound is 14.5 - 17.3"
"GRD","SH.DYN.MORT","YR2000","Uncertainty bound is 14.2 - 17"
"GRD","SH.DYN.MORT","YR2001","Uncertainty bound is 13.9 - 16.7"
"GRD","SH.DYN.MORT","YR2002","Uncertainty bound is 13.7 - 16.5"
"GRD","SH.DYN.MORT","YR2003","Uncertainty bound is 13.6 - 16.3"
"GRD","SH.DYN.MORT","YR2004","Uncertainty bound is 13.5 - 16.3"
"GRD","SH.DYN.MORT","YR2005","Uncertainty bound is 13.5 - 16.3"
"GRD","SH.DYN.MORT","YR2006","Uncertainty bound is 13.5 - 16.3"
"GRD","SH.DYN.MORT","YR2007","Uncertainty bound is 13.6 - 16.4"
"GRD","SH.DYN.MORT","YR2008","Uncertainty bound is 13.7 - 16.6"
"GRD","SH.DYN.MORT","YR2009","Uncertainty bound is 14 - 16.9"
"GRD","SH.DYN.MORT","YR2010","Uncertainty bound is 14.2 - 17.2"
"GRD","SH.DYN.MORT","YR2011","Uncertainty bound is 14.6 - 17.6"
"GRD","SH.DYN.MORT","YR2012","Uncertainty bound is 14.9 - 18"
"GRD","SH.DYN.MORT","YR2013","Uncertainty bound is 15.3 - 18.4"
"GRD","SH.DYN.MORT","YR2014","Uncertainty bound is 15.6 - 18.8"
"GRD","SH.DYN.MORT","YR2015","Uncertainty bound is 16 - 19.2"
"GRD","SH.DYN.MORT","YR2016","Uncertainty bound is 16.2 - 19.6"
"GRD","SH.DYN.MORT","YR2017","Uncertainty bound is 16.4 - 20"
"GRD","SH.DYN.MORT","YR2018","Uncertainty bound is 16.4 - 20.5"
"GRD","SH.DYN.MORT","YR2019","Uncertainty bound is 16.3 - 21.1"
"GRD","SH.DYN.MORT","YR2020","Uncertainty bound is 16 - 21.7"
"GRD","SH.DYN.MORT","YR2021","Uncertainty bound is 15.7 - 22.3"
"GRD","SH.DYN.MORT","YR2022","Uncertainty bound is 15.1 - 22.7"
"GRD","SH.DYN.MORT","YR2023","Uncertainty bound is 14.4 - 23.1"
"GRD","SH.DYN.MORT","YR2024","Uncertainty bound is 13.7 - 23.4"
"GRD","SH.MED.BEDS.ZS","YR1995    ","PAHO/WHO Country Representation Based on country information. 2000"
"GRD","SH.STA.OWAD.ZS","YR1990","Plausible bound is 30.47 - 42.77."
"GRD","SH.STA.OWAD.ZS","YR1991","Plausible bound is 31.38 - 43.41."
"GRD","SH.STA.OWAD.ZS","YR1992","Plausible bound is 32.36 - 43.98."
"GRD","SH.STA.OWAD.ZS","YR1993","Plausible bound is 33.31 - 44.62."
"GRD","SH.STA.OWAD.ZS","YR1994","Plausible bound is 34.21 - 45.31."
"GRD","SH.STA.OWAD.ZS","YR1995","Plausible bound is 35.21 - 45.94."
"GRD","SH.STA.OWAD.ZS","YR1996","Plausible bound is 36.2 - 46.67."
"GRD","SH.STA.OWAD.ZS","YR1997","Plausible bound is 37.2 - 47.41."
"GRD","SH.STA.OWAD.ZS","YR1998","Plausible bound is 38.22 - 48.11."
"GRD","SH.STA.OWAD.ZS","YR1999","Plausible bound is 39.22 - 48.86."
"GRD","SH.STA.OWAD.ZS","YR2000","Plausible bound is 40.25 - 49.59."
"GRD","SH.STA.OWAD.ZS","YR2001","Plausible bound is 41.27 - 50.36."
"GRD","SH.STA.OWAD.ZS","YR2002","Plausible bound is 42.25 - 51.04."
"GRD","SH.STA.OWAD.ZS","YR2003","Plausible bound is 43.19 - 51.78."
"GRD","SH.STA.OWAD.ZS","YR2004","Plausible bound is 44.11 - 52.46."
"GRD","SH.STA.OWAD.ZS","YR2005","Plausible bound is 45.04 - 53.11."
"GRD","SH.STA.OWAD.ZS","YR2006","Plausible bound is 45.87 - 53.77."
"GRD","SH.STA.OWAD.ZS","YR2007","Plausible bound is 46.77 - 54.4."
"GRD","SH.STA.OWAD.ZS","YR2008","Plausible bound is 47.56 - 54.97."
"GRD","SH.STA.OWAD.ZS","YR2009","Plausible bound is 48.38 - 55.66."
"GRD","SH.STA.OWAD.ZS","YR2010","Plausible bound is 49.08 - 56.35."
"GRD","SH.STA.OWAD.ZS","YR2011","Plausible bound is 49.8 - 57.02."
"GRD","SH.STA.OWAD.ZS","YR2012","Plausible bound is 50.43 - 57.73."
"GRD","SH.STA.OWAD.ZS","YR2013","Plausible bound is 50.93 - 58.45."
"GRD","SH.STA.OWAD.ZS","YR2014","Plausible bound is 51.38 - 59.17."
"GRD","SH.STA.OWAD.ZS","YR2015","Plausible bound is 51.8 - 59.93."
"GRD","SH.STA.OWAD.ZS","YR2016","Plausible bound is 52.21 - 60.74."
"GRD","SH.STA.OWAD.ZS","YR2017","Plausible bound is 52.59 - 61.54."
"GRD","SH.STA.OWAD.ZS","YR2018","Plausible bound is 52.9 - 62.39."
"GRD","SH.STA.OWAD.ZS","YR2019","Plausible bound is 53.22 - 63.25."
"GRD","SH.STA.OWAD.ZS","YR2020","Plausible bound is 53.43 - 64.09."
"GRD","SH.STA.OWAD.ZS","YR2021","Plausible bound is 53.62 - 65."
"GRD","SH.STA.OWAD.ZS","YR2022","Plausible bound is 53.82 - 65.9."
"GRD","SI.DST.FRST.20","YR2018","Based on data from SLCHB. Estimated from unit-record consumption data."
"GRD","SI.POV.DDAY","YR2018","Based on data from SLCHB. Estimated from unit-record consumption data."
"GRD","SI.POV.GINI","YR2018","Based on data from SLCHB. Estimated from unit-record consumption data."
"GRD","SI.POV.NAHC","YR2018","Source: World Bank and Grenada's Central Statistics Office"
"GRD","SI.POV.UMIC","YR2018","Based on data from SLCHB. Estimated from unit-record consumption data."
"GRD","SI.SPR.PGAP","YR2018","Based on data from SLCHB. Estimated from unit-record consumption data."
"GRL","GB.XPD.RSDV.GD.ZS","YR2001","National Estimation"
"GRL","GB.XPD.RSDV.GD.ZS","YR2003","National Estimation"
"GRL","IT.NET.USER.ZS","YR2007","Source: TELE Greenland"
"GRL","IT.NET.USER.ZS","YR2008","Source: TELE Greenland"
"GRL","IT.NET.USER.ZS","YR2009","Source: TELE Greenland"
"GRL","IT.NET.USER.ZS","YR2010","Source: Tele Greenland A/S"
"GRL","IT.NET.USER.ZS","YR2011","Source: Tele Greenland A/S"
"GRL","IT.NET.USER.ZS","YR2012","Source: ITU estimate."
"GRL","IT.NET.USER.ZS","YR2013","Source: ITU estimate."
"GRL","IT.NET.USER.ZS","YR2014","Source: ITU estimate."
"GRL","IT.NET.USER.ZS","YR2015","Source: ITU estimate."
"GRL","IT.NET.USER.ZS","YR2016","Source: ITU estimate."
"GRL","IT.NET.USER.ZS","YR2017","Source: ITU estimate."
"GRL","SP.DYN.TFRT.IN","YR2016","Interpolated data."
"GTM","IT.NET.USER.ZS","YR2006","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2007","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2008","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2009","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2010","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2011","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2012","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2013","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2014","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2015","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2016","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2017","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2018","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2019","Source and notes: Instituto Nacional de Estadistica,"
"GTM","IT.NET.USER.ZS","YR2020","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2021","Source and notes: Instituto Nacional de Estadistica, La población objeto de la encuesta está comprendida de 7 años a más edad, las preguntas referidas a internet y celular fueron dirigidas a población de 12 años y más edad"
"GTM","IT.NET.USER.ZS","YR2022","Source and notes: ITU estimate.,"
"GTM","IT.NET.USER.ZS","YR2023","Source and notes: ITU estimate.,"
"GTM","SE.ADT.LITR.ZS","YR2015","UIS Estimation"
"GTM","SE.XPD.TOTL.GB.ZS","YR1993","Should be treated as NIL"
"GTM","SE.XPD.TOTL.GB.ZS","YR1994","Should be treated as NIL"
"GTM","SE.XPD.TOTL.GB.ZS","YR1995","Should be treated as NIL"
"GTM","SH.DYN.MORT","YR1960","Uncertainty bound is 192.8 - 250.8"
"GTM","SH.DYN.MORT","YR1961","Uncertainty bound is 191 - 242.1"
"GTM","SH.DYN.MORT","YR1962","Uncertainty bound is 188.9 - 234.1"
"GTM","SH.DYN.MORT","YR1963","Uncertainty bound is 186.4 - 226.4"
"GTM","SH.DYN.MORT","YR1964","Uncertainty bound is 183.1 - 219.2"
"GTM","SH.DYN.MORT","YR1965","Uncertainty bound is 179.5 - 212.7"
"GTM","SH.DYN.MORT","YR1966","Uncertainty bound is 175.7 - 206.4"
"GTM","SH.DYN.MORT","YR1967","Uncertainty bound is 171.5 - 200.6"
"GTM","SH.DYN.MORT","YR1968","Uncertainty bound is 167.2 - 194.7"
"GTM","SH.DYN.MORT","YR1969","Uncertainty bound is 162.9 - 189.1"
"GTM","SH.DYN.MORT","YR1970","Uncertainty bound is 158.3 - 183.4"
"GTM","SH.DYN.MORT","YR1971","Uncertainty bound is 153.7 - 177.8"
"GTM","SH.DYN.MORT","YR1972","Uncertainty bound is 149.1 - 172.4"
"GTM","SH.DYN.MORT","YR1973","Uncertainty bound is 144.5 - 167"
"GTM","SH.DYN.MORT","YR1974","Uncertainty bound is 139.8 - 161.7"
"GTM","SH.DYN.MORT","YR1975","Uncertainty bound is 135.2 - 156.3"
"GTM","SH.DYN.MORT","YR1976","Uncertainty bound is 153.9 - 177.9"
"GTM","SH.DYN.MORT","YR1977","Uncertainty bound is 126.4 - 146"
"GTM","SH.DYN.MORT","YR1978","Uncertainty bound is 122 - 140.8"
"GTM","SH.DYN.MORT","YR1979","Uncertainty bound is 117.7 - 135.7"
"GTM","SH.DYN.MORT","YR1980","Uncertainty bound is 113.4 - 130.7"
"GTM","SH.DYN.MORT","YR1981","Uncertainty bound is 109.2 - 125.8"
"GTM","SH.DYN.MORT","YR1982","Uncertainty bound is 127 - 145.9"
"GTM","SH.DYN.MORT","YR1983","Uncertainty bound is 101.1 - 116.1"
"GTM","SH.DYN.MORT","YR1984","Uncertainty bound is 97.1 - 111.3"
"GTM","SH.DYN.MORT","YR1985","Uncertainty bound is 93.1 - 106.7"
"GTM","SH.DYN.MORT","YR1986","Uncertainty bound is 89.3 - 102.1"
"GTM","SH.DYN.MORT","YR1987","Uncertainty bound is 85.5 - 97.7"
"GTM","SH.DYN.MORT","YR1988","Uncertainty bound is 81.8 - 93.5"
"GTM","SH.DYN.MORT","YR1989","Uncertainty bound is 78.2 - 89.4"
"GTM","SH.DYN.MORT","YR1990","Uncertainty bound is 74.7 - 85.5"
"GTM","SH.DYN.MORT","YR1991","Uncertainty bound is 71.4 - 81.7"
"GTM","SH.DYN.MORT","YR1992","Uncertainty bound is 68.2 - 78.3"
"GTM","SH.DYN.MORT","YR1993","Uncertainty bound is 65.1 - 74.8"
"GTM","SH.DYN.MORT","YR1994","Uncertainty bound is 62.2 - 71.7"
"GTM","SH.DYN.MORT","YR1995","Uncertainty bound is 59.4 - 68.7"
"GTM","SH.DYN.MORT","YR1996","Uncertainty bound is 56.8 - 66"
"GTM","SH.DYN.MORT","YR1997","Uncertainty bound is 54.3 - 63.3"
"GTM","SH.DYN.MORT","YR1998","Uncertainty bound is 52 - 60.8"
"GTM","SH.DYN.MORT","YR1999","Uncertainty bound is 49.8 - 58.4"
"GTM","SH.DYN.MORT","YR2000","Uncertainty bound is 47.7 - 56.2"
"GTM","SH.DYN.MORT","YR2001","Uncertainty bound is 45.7 - 54.1"
"GTM","SH.DYN.MORT","YR2002","Uncertainty bound is 43.8 - 52.1"
"GTM","SH.DYN.MORT","YR2003","Uncertainty bound is 42 - 50.2"
"GTM","SH.DYN.MORT","YR2004","Uncertainty bound is 40.2 - 48.4"
"GTM","SH.DYN.MORT","YR2005","Uncertainty bound is 38.6 - 46.7"
"GTM","SH.DYN.MORT","YR2006","Uncertainty bound is 37 - 45"
"GTM","SH.DYN.MORT","YR2007","Uncertainty bound is 35.3 - 43.4"
"GTM","SH.DYN.MORT","YR2008","Uncertainty bound is 33.7 - 41.8"
"GTM","SH.DYN.MORT","YR2009","Uncertainty bound is 32.2 - 40.3"
"GTM","SH.DYN.MORT","YR2010","Uncertainty bound is 30.7 - 38.9"
"GTM","SH.DYN.MORT","YR2011","Uncertainty bound is 29.2 - 37.6"
"GTM","SH.DYN.MORT","YR2012","Uncertainty bound is 27.7 - 36.3"
"GTM","SH.DYN.MORT","YR2013","Uncertainty bound is 26.3 - 35.2"
"GTM","SH.DYN.MORT","YR2014","Uncertainty bound is 25 - 34.1"
"GTM","SH.DYN.MORT","YR2015","Uncertainty bound is 23.8 - 33.2"
"GTM","SH.DYN.MORT","YR2016","Uncertainty bound is 22.5 - 32.4"
"GTM","SH.DYN.MORT","YR2017","Uncertainty bound is 21.3 - 31.8"
"GTM","SH.DYN.MORT","YR2018","Uncertainty bound is 20.1 - 31.5"
"GTM","SH.DYN.MORT","YR2019","Uncertainty bound is 18.9 - 31.3"
"GTM","SH.DYN.MORT","YR2020","Uncertainty bound is 17.6 - 31.1"
"GTM","SH.DYN.MORT","YR2021","Uncertainty bound is 16.5 - 31"
"GTM","SH.DYN.MORT","YR2022","Uncertainty bound is 15.4 - 30.9"
"GTM","SH.DYN.MORT","YR2023","Uncertainty bound is 14.4 - 30.7"
"GTM","SH.DYN.MORT","YR2024","Uncertainty bound is 13.5 - 30.8"
"GTM","SH.STA.OWAD.ZS","YR1990","Plausible bound is 30.94 - 38.37."
"GTM","SH.STA.OWAD.ZS","YR1991","Plausible bound is 32.11 - 39.11."
"GTM","SH.STA.OWAD.ZS","YR1992","Plausible bound is 33.28 - 39.85."
"GTM","SH.STA.OWAD.ZS","YR1993","Plausible bound is 34.45 - 40.63."
"GTM","SH.STA.OWAD.ZS","YR1994","Plausible bound is 35.6 - 41.4."
"GTM","SH.STA.OWAD.ZS","YR1995","Plausible bound is 36.76 - 42.18."
"GTM","SH.STA.OWAD.ZS","YR1996","Plausible bound is 37.91 - 42.97."
"GTM","SH.STA.OWAD.ZS","YR1997","Plausible bound is 39.07 - 43.82."
"GTM","SH.STA.OWAD.ZS","YR1998","Plausible bound is 40.21 - 44.67."
"GTM","SH.STA.OWAD.ZS","YR1999","Plausible bound is 41.33 - 45.53."
"GTM","SH.STA.OWAD.ZS","YR2000","Plausible bound is 42.44 - 46.44."
"GTM","SH.STA.OWAD.ZS","YR2001","Plausible bound is 43.48 - 47.3."
"GTM","SH.STA.OWAD.ZS","YR2002","Plausible bound is 44.49 - 48.14."
"GTM","SH.STA.OWAD.ZS","YR2003","Plausible bound is 45.45 - 48.97."
"GTM","SH.STA.OWAD.ZS","YR2004","Plausible bound is 46.36 - 49.83."
"GTM","SH.STA.OWAD.ZS","YR2005","Plausible bound is 47.28 - 50.68."
"GTM","SH.STA.OWAD.ZS","YR2006","Plausible bound is 48.19 - 51.54."
"GTM","SH.STA.OWAD.ZS","YR2007","Plausible bound is 49.12 - 52.38."
"GTM","SH.STA.OWAD.ZS","YR2008","Plausible bound is 50 - 53.25."
"GTM","SH.STA.OWAD.ZS","YR2009","Plausible bound is 50.89 - 54.12."
"GTM","SH.STA.OWAD.ZS","YR2010","Plausible bound is 51.75 - 55.05."
"GTM","SH.STA.OWAD.ZS","YR2011","Plausible bound is 52.6 - 55.95."
"GTM","SH.STA.OWAD.ZS","YR2012","Plausible bound is 53.46 - 56.86."
"GTM","SH.STA.OWAD.ZS","YR2013","Plausible bound is 54.24 - 57.8."
"GTM","SH.STA.OWAD.ZS","YR2014","Plausible bound is 55 - 58.75."
"GTM","SH.STA.OWAD.ZS","YR2015","Plausible bound is 55.71 - 59.69."
"GTM","SH.STA.OWAD.ZS","YR2016","Plausible bound is 56.38 - 60.69."
"GTM","SH.STA.OWAD.ZS","YR2017","Plausible bound is 57.01 - 61.68."
"GTM","SH.STA.OWAD.ZS","YR2018","Plausible bound is 57.56 - 62.7."
"GTM","SH.STA.OWAD.ZS","YR2019","Plausible bound is 58.08 - 63.71."
"GTM","SH.STA.OWAD.ZS","YR2020","Plausible bound is 58.56 - 64.71."
"GTM","SH.STA.OWAD.ZS","YR2021","Plausible bound is 59.02 - 65.71."
"GTM","SH.STA.OWAD.ZS","YR2022","Plausible bound is 59.47 - 66.8."
"GTM","SI.DST.FRST.20","YR1986","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.DST.FRST.20","YR1989","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.DST.FRST.20","YR1998","Based on data from ENIGF. Estimated from grouped income data."
"GTM","SI.DST.FRST.20","YR2000","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.DST.FRST.20","YR2006","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.DST.FRST.20","YR2014","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.DST.FRST.20","YR2023","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.DDAY","YR1986","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.DDAY","YR1989","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.DDAY","YR1998","Based on data from ENIGF. Estimated from grouped income data."
"GTM","SI.POV.DDAY","YR2000","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.DDAY","YR2006","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.DDAY","YR2014","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.DDAY","YR2023","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.GINI","YR1986","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.GINI","YR1989","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.GINI","YR1998","Based on data from ENIGF. Estimated from grouped income data."
"GTM","SI.POV.GINI","YR2000","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.GINI","YR2006","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.GINI","YR2014","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.GINI","YR2023","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.NAHC","YR2023","Source: National Statistical Institute, Encuesta nacional de condiciones de vida"
"GTM","SI.POV.UMIC","YR1986","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.UMIC","YR1989","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.POV.UMIC","YR1998","Based on data from ENIGF. Estimated from grouped income data."
"GTM","SI.POV.UMIC","YR2000","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.UMIC","YR2006","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.UMIC","YR2014","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.POV.UMIC","YR2023","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.SPR.PGAP","YR1986","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.SPR.PGAP","YR1989","Based on data from ENSD. Estimated from grouped income data."
"GTM","SI.SPR.PGAP","YR1998","Based on data from ENIGF. Estimated from grouped income data."
"GTM","SI.SPR.PGAP","YR2000","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.SPR.PGAP","YR2006","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.SPR.PGAP","YR2014","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SI.SPR.PGAP","YR2023","Based on data from ENCOVI. Estimated from unit-record income data."
"GTM","SL.EMP.WORK.FE.ZS","YR2014","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2015","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2016","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2017","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2018","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2019","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2021","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2022","Adjusted"
"GTM","SL.EMP.WORK.FE.ZS","YR2023","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2014","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2015","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2016","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2017","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2018","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2019","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2021","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2022","Adjusted"
"GTM","SL.EMP.WORK.ZS","YR2023","Adjusted"
"GTM","SL.TLF.0714.ZS","YR2003    ","Encuesta Nacional Sobre Empleo e Ingresos (ENEI)."
"GTM","SL.TLF.0714.ZS","YR2004    ","Encuesta Nacional Sobre Empleo e Ingresos (ENEI)."
"gtm","SL.TLF.0714.ZS","YR2006","Encuesta Nacional de Condiciones de Vida (ENCOVI)."
"GTM","SL.TLF.0714.ZS","YR2012","Encuesta Nacional Sobre Empleo e Ingresos (ENEI)."
"GTM","SL.TLF.0714.ZS","YR2014","Encuesta Nacional de Empleo e Ingresos (ENEI)"
"GTM","SL.TLF.0714.ZS","YR2015","Encuesta Nacional de Empleo e Ingreso (ENEI)"
"GTM","SP.UWT.TFRT","YR1987","Source: 1987 DHS. Unmet need data do not necessarily correspond to the 2012 DHS definition."
"GTM","SP.UWT.TFRT","YR1995","Source: Demographic and Health Survey 1995. Retrieved on April 4, 2025, from DHS API (https://api.dhsprogram.com.html)."
"GTM","SP.UWT.TFRT","YR1999","Source: Demographic and Health Survey 1998-99. Retrieved on April 4, 2025, from DHS API (https://api.dhsprogram.com.html)."
"GTM","SP.UWT.TFRT","YR2002","Source: 2002 ENSMI."
"GTM","SP.UWT.TFRT","YR2009","Source: 2008-2009 ENSMI."
"GTM","SP.UWT.TFRT","YR2015","Source: Demographic and Health Survey 2014-15. Retrieved on April 4, 2025, from DHS API (https://api.dhsprogram.com.html)."
"GUM","IT.NET.USER.ZS","YR1990","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1994","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1995","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1996","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1997","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1998","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR1999","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2000","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2001","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2002","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2003","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2004","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2005","Source: Guam Telephone Authority."
"GUM","IT.NET.USER.ZS","YR2006","Source: ITU estimate."
